tweet_id,tweet_date,tweet_source,tweet_text,tweet_url,tweet_picture_predicted,tweet_favorites,tweet_retweets,user_followers,dog_stage,dog_breed,confidence_level,rating_numerator,dogs_count,dog_name,dog_gender
695051054296211456,2016-02-04 01:07:39,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,2899,881,4484648,None,Boston_bull,0.761454,6.0,1,Brian,male
695064344191721472,2016-02-04 02:00:27,Twitter for iPhone,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",https://twitter.com/dog_rates/status/695064344191721472/video/1,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1755,676,4484519,None,,0.0,8.5,2,,
695314793360662529,2016-02-04 18:35:39,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,3976,1658,4484648,None,Maltese_dog,0.678547,10.0,1,Colin,male
695409464418041856,2016-02-05 00:51:51,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,9378,3984,4484519,None,pug,0.997445,10.0,1,Bob,male
695446424020918272,2016-02-05 03:18:42,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,4752,2011,4484648,None,basenji,0.748904,12.0,1,,
695629776980148225,2016-02-05 15:27:17,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,4978,2360,4484519,None,Old_English_sheepdog,0.693857,8.0,1,Calvin,
693109034023534592,2016-01-29 16:30:45,Twitter for iPhone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://twitter.com/dog_rates/status/693109034023534592/video/1,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1879,690,4484652,None,cocker_spaniel,0.740013,11.0,1,,
692919143163629568,2016-01-29 03:56:12,Twitter for iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,https://twitter.com/dog_rates/status/692919143163629568/photo/1,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,2905,832,4484523,None,Saint_Bernard,0.612635,9.0,1,,
690735892932222976,2016-01-23 03:20:44,Twitter for iPhone,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,"https://twitter.com/dog_rates/status/690735892932222976/photo/1,https://twitter.com/dog_rates/status/690735892932222976/photo/1",https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,4105,1433,4484524,None,golden_retriever,0.883229,13.0,1,Peaches,
690932576555528194,2016-01-23 16:22:17,Twitter for iPhone,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,https://twitter.com/dog_rates/status/690932576555528194/photo/1,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,3583,1139,4484524,None,,0.0,12.0,1,Buddy,
690938899477221376,2016-01-23 16:47:25,Twitter for iPhone,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",https://twitter.com/dog_rates/status/690938899477221376/photo/1,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,4507,2227,4484524,None,,0.0,10.0,1,,female
690959652130045952,2016-01-23 18:09:53,Twitter for iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,3891,1410,4484653,None,golden_retriever,0.862964,11.0,1,,
691090071332753408,2016-01-24 02:48:07,Twitter for iPhone,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,https://twitter.com/dog_rates/status/691090071332753408/photo/1,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,1853,384,4484524,None,,0.0,12.0,1,,
691096613310316544,2016-01-24 03:14:07,Twitter for iPhone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://twitter.com/dog_rates/status/691096613310316544/photo/1,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,3231,1011,4484524,None,borzoi,0.441269,11.0,1,,
691321916024623104,2016-01-24 18:09:23,Twitter for iPhone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://twitter.com/dog_rates/status/691321916024623104/photo/1,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,2809,740,4484653,None,Rottweiler,0.508981,11.0,1,Molly,female
691416866452082688,2016-01-25 00:26:41,Twitter for iPhone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://twitter.com/dog_rates/status/691416866452082688/photo/1,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,21118,8598,4484524,None,Lakeland_terrier,0.530104,13.0,1,,
691444869282295808,2016-01-25 02:17:57,Twitter for iPhone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2874,946,4484524,None,Bernese_mountain_dog,0.767563,12.0,1,Bailey,female
691459709405118465,2016-01-25 03:16:56,Twitter for iPhone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,"https://twitter.com/dog_rates/status/691459709405118465/photo/1,https://twitter.com/dog_rates/status/691459709405118465/photo/1",https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,4423,1287,4484524,None,Shetland_sheepdog,0.5512060000000001,12.0,1,Leo,
691483041324204033,2016-01-25 04:49:38,Twitter for iPhone,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,"https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1",https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,2582,652,4484524,None,bloodhound,0.886232,7.5,2,,
691675652215414786,2016-01-25 17:35:00,Twitter for iPhone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://twitter.com/dog_rates/status/691675652215414786/photo/1,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,2101,571,4484653,None,Chihuahua,0.182898,10.0,1,Richie,
691756958957883396,2016-01-25 22:58:05,Twitter for iPhone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",https://twitter.com/dog_rates/status/691756958957883396/photo/1,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,3153,1152,4484524,None,Saint_Bernard,0.342571,10.0,1,,
691820333922455552,2016-01-26 03:09:55,Twitter for iPhone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,https://twitter.com/dog_rates/status/691820333922455552/photo/1,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,4292,1846,4484653,None,,0.0,8.0,1,Brockly,
692017291282812928,2016-01-26 16:12:33,Twitter for iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://twitter.com/dog_rates/status/692017291282812928/photo/1,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,3125,1073,4484523,None,Tibetan_terrier,0.247565,9.0,1,Kingsley,male
692142790915014657,2016-01-27 00:31:15,Twitter for iPhone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,"https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1",https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,1781,437,4484652,None,toy_poodle,0.670068,13.0,1,,male
692158366030913536,2016-01-27 01:33:08,Twitter for iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://twitter.com/dog_rates/status/692158366030913536/photo/1,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,2346,895,4484652,None,pug,0.956565,10.0,1,Edgar,
692187005137076224,2016-01-27 03:26:56,Twitter for iPhone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2745,920,4484652,None,Siberian_husky,0.810592,12.0,1,,
692530551048294401,2016-01-28 02:12:04,Twitter for iPhone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://twitter.com/dog_rates/status/692530551048294401/photo/1,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,2008,469,4484523,None,Siberian_husky,0.486428,10.0,1,Cody,male
692535307825213440,2016-01-28 02:30:58,Twitter for iPhone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://twitter.com/dog_rates/status/692535307825213440/photo/1,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,3483,1518,4484523,None,pug,0.41309,10.0,1,Amber,
692568918515392513,2016-01-28 04:44:32,Twitter for iPhone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,4709,1726,4484652,None,golden_retriever,0.636845,12.0,1,Chester,
692894228850999298,2016-01-29 02:17:12,Twitter for iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,https://twitter.com/dog_rates/status/692894228850999298/photo/1,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,2494,903,4484523,None,German_short-haired_pointer,0.876977,10.0,1,Tupawc,
692901601640583168,2016-01-29 02:46:29,Twitter for iPhone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",https://twitter.com/dog_rates/status/692901601640583168/photo/1,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1956,677,4484523,None,soft-coated_wheaten_terrier,0.403496,10.0,1,,
686730991906516992,2016-01-12 02:06:41,Twitter for iPhone,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,https://twitter.com/dog_rates/status/686730991906516992/photo/1,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,4514,1339,4484658,None,Tibetan_mastiff,0.338812,12.0,1,,
686606069955735556,2016-01-11 17:50:18,Twitter for iPhone,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://twitter.com/dog_rates/status/686606069955735556/photo/1,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,2056,606,4484529,None,Labrador_retriever,0.320012,10.0,1,Horace,male
681320187870711809,2015-12-28 03:46:05,Twitter for iPhone,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,https://twitter.com/dog_rates/status/681320187870711809/photo/1,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,2901,853,4484535,None,Samoyed,0.362596,11.0,1,Glacier,
681339448655802368,2015-12-28 05:02:37,Twitter for iPhone,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,https://twitter.com/dog_rates/status/681339448655802368/photo/1,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,10121,4558,4484663,None,Labrador_retriever,0.0946149,9.0,1,Asher,
681523177663676416,2015-12-28 17:12:42,Twitter for iPhone,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,https://twitter.com/dog_rates/status/681523177663676416/photo/1,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,15622,6550,4484663,None,Norfolk_terrier,0.205067,12.0,1,Carly,
681579835668455424,2015-12-28 20:57:50,Twitter for iPhone,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,https://twitter.com/dog_rates/status/681579835668455424/photo/1,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,3863,1469,4484663,None,Rottweiler,0.760671,8.0,1,Apollo,male
681610798867845120,2015-12-28 23:00:52,Twitter for iPhone,*collapses* 12/10 https://t.co/C7M8mnzHIK,https://twitter.com/dog_rates/status/681610798867845120/photo/1,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,2085,527,4484663,None,toy_poodle,0.8217040000000001,12.0,1,,
681981167097122816,2015-12-29 23:32:35,Twitter for iPhone,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,https://twitter.com/dog_rates/status/681981167097122816/photo/1,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,3018,1150,4484662,None,Labrador_retriever,0.4525770000000001,12.0,1,Jimothy,
682003177596559360,2015-12-30 01:00:03,Twitter for iPhone,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,https://twitter.com/dog_rates/status/682003177596559360/photo/1,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,3435,1713,4484533,None,,0.0,5.0,1,,
682032003584274432,2015-12-30 02:54:35,Twitter for iPhone,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,https://twitter.com/dog_rates/status/682032003584274432/photo/1,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,7180,2273,4484533,None,schipperke,0.997953,11.0,1,Ulysses,male
681302363064414209,2015-12-28 02:35:15,Twitter for iPhone,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p,https://twitter.com/dog_rates/status/681302363064414209/photo/1,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,4306,2057,4484535,None,,0.0,3.0,1,Chuck,
682047327939461121,2015-12-30 03:55:29,Twitter for iPhone,We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,https://twitter.com/dog_rates/status/682047327939461121/photo/1,https://pbs.twimg.com/media/CXcebTeWsAUQJ-J.jpg,3505,1082,4484533,None,,0.0,10.0,1,,
682242692827447297,2015-12-30 16:51:48,Twitter for iPhone,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,https://twitter.com/dog_rates/status/682242692827447297/photo/1,https://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg,3544,1333,4484533,None,,0.0,11.0,1,Samson,male
682259524040966145,2015-12-30 17:58:40,Twitter for iPhone,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,https://twitter.com/dog_rates/status/682259524040966145/photo/1,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,4541,1369,4484533,None,Siberian_husky,0.43967,9.0,1,Jax,
682303737705140231,2015-12-30 20:54:22,Twitter for iPhone,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,https://twitter.com/dog_rates/status/682303737705140231/photo/1,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,3365,1124,4484662,None,Lakeland_terrier,0.00173092,9.0,1,Todo,male
682389078323662849,2015-12-31 02:33:29,Twitter for iPhone,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",https://twitter.com/dog_rates/status/682389078323662849/photo/1,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,1818,516,4484662,None,curly-coated_retriever,0.482288,9.0,1,Brody,male
682393905736888321,2015-12-31 02:52:40,Twitter for iPhone,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,https://twitter.com/dog_rates/status/682393905736888321/photo/1,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,2424,767,4484662,None,vizsla,0.657275,11.0,1,Kreg,
682429480204398592,2015-12-31 05:14:01,Twitter for iPhone,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",https://twitter.com/dog_rates/status/682429480204398592/photo/1,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,3741,1305,4484533,None,whippet,0.594701,8.0,1,,
682638830361513985,2015-12-31 19:05:54,Twitter for iPhone,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,"https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1",https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,2248,671,4484532,None,English_springer,0.440781,12.0,1,,
682662431982772225,2015-12-31 20:39:41,Twitter for iPhone,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,https://twitter.com/dog_rates/status/682662431982772225/photo/1,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,3309,1198,4484661,None,beagle,0.413824,11.0,1,Joey,
682697186228989953,2015-12-31 22:57:47,Twitter for iPhone,NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,https://twitter.com/dog_rates/status/682697186228989953/photo/1,https://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg,1427,395,4484661,None,,0.0,12.0,1,,
682750546109968385,2016-01-01 02:29:49,Twitter for iPhone,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,https://twitter.com/dog_rates/status/682750546109968385/photo/1,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,1660,490,4484531,None,English_setter,0.947198,9.0,1,Taco,
682059653698686977,2015-12-30 04:44:28,Twitter for iPhone,This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,"https://twitter.com/dog_rates/status/682059653698686977/photo/1,https://twitter.com/dog_rates/status/682059653698686977/photo/1",https://pbs.twimg.com/media/CXcpovWWMAAMcfv.jpg,5403,1902,4484662,None,,0.0,11.0,1,Tess,
681297372102656000,2015-12-28 02:15:26,Twitter for iPhone,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",https://twitter.com/dog_rates/status/681297372102656000/photo/1,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,3465,1080,4484664,None,Lhasa,0.482401,12.0,1,,
681281657291280384,2015-12-28 01:12:59,Twitter for iPhone,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,https://twitter.com/dog_rates/status/681281657291280384/photo/1,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,3501,1245,4484664,None,Saint_Bernard,0.99883,11.0,1,Sarge,male
681261549936340994,2015-12-27 23:53:05,Twitter for iPhone,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,https://twitter.com/dog_rates/status/681261549936340994/photo/1,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,1584,308,4484664,None,Tibetan_terrier,0.382101,9.0,1,Panda,
680115823365742593,2015-12-24 20:00:22,Twitter for iPhone,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,https://twitter.com/dog_rates/status/680115823365742593/photo/1,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,2950,1025,4484535,None,pug,0.999365,9.0,1,Ozzy,male
680130881361686529,2015-12-24 21:00:12,Twitter for iPhone,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,https://twitter.com/dog_rates/status/680130881361686529/photo/1,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,2504,1067,4484664,None,Maltese_dog,0.199121,10.0,1,Reggie,male
680161097740095489,2015-12-24 23:00:17,Twitter for iPhone,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,https://twitter.com/dog_rates/status/680161097740095489/photo/1,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,2512,820,4484535,None,bluetick,0.268681,12.0,1,Goliath,
680206703334408192,2015-12-25 02:01:30,Twitter for iPhone,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm,https://twitter.com/dog_rates/status/680206703334408192/photo/1,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,3091,1310,4484535,None,,0.0,12.0,1,,
680221482581123072,2015-12-25 03:00:14,Twitter for iPhone,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg,https://twitter.com/dog_rates/status/680221482581123072/photo/1,https://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg,1586,326,4484535,None,,0.0,10.0,1,CeCe,
680440374763077632,2015-12-25 17:30:01,Twitter for iPhone,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He,https://twitter.com/dog_rates/status/680440374763077632/video/1,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,1573,558,4484535,None,,0.0,11.0,1,,
680494726643068929,2015-12-25 21:06:00,Twitter for iPhone,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,https://twitter.com/dog_rates/status/680494726643068929/photo/1,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1865,540,4484535,None,kuvasz,0.438627,11.26,1,,
680497766108381184,2015-12-25 21:18:05,Twitter for iPhone,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,https://twitter.com/dog_rates/status/680497766108381184/photo/1,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,4609,2144,4484535,None,Chihuahua,0.538354,12.0,1,Percy,
680583894916304897,2015-12-26 03:00:19,Twitter for iPhone,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,"https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1",https://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg,3918,1504,4484535,None,,0.0,8.0,1,Penny,female
680609293079592961,2015-12-26 04:41:15,Twitter for iPhone,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,https://twitter.com/dog_rates/status/680609293079592961/photo/1,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,2880,808,4484664,None,French_bulldog,0.700764,9.0,1,Brody,male
680798457301471234,2015-12-26 17:12:55,Twitter for iPhone,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,https://twitter.com/dog_rates/status/680798457301471234/photo/1,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,3106,1175,4484535,None,,0.0,6.0,1,Moofasa,male
680801747103793152,2015-12-26 17:25:59,Twitter for iPhone,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,https://twitter.com/dog_rates/status/680801747103793152/photo/1,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,2581,917,4484535,None,pug,0.99672,10.0,1,,male
680889648562991104,2015-12-26 23:15:17,Twitter for iPhone,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,https://twitter.com/dog_rates/status/680889648562991104/photo/1,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1929,414,4484664,None,Shetland_sheepdog,0.876337,9.0,1,Cheesy,female
680913438424612864,2015-12-27 00:49:49,Twitter for iPhone,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,https://twitter.com/dog_rates/status/680913438424612864/photo/1,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,2596,697,4484535,None,Pomeranian,0.615678,11.0,1,Griswold,
680934982542561280,2015-12-27 02:15:25,Twitter for iPhone,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,https://twitter.com/dog_rates/status/680934982542561280/photo/1,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,2264,492,4484664,None,Labrador_retriever,0.7843979999999999,10.0,1,Sadie,
